Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-03 16:41:16.016 +0100,"Success",0:00:00,0,0,0,"20160603_164116.016/LogFile.txt","","",1
2016-06-03 16:41:42.042 +0100,"Success",0:00:00,0,0,0,"20160603_164142.042/LogFile.txt","","",1
2016-06-07 21:14:41.041 +0100,"Success",0:00:00,0,0,0,"20160607_211441.041/LogFile.txt","","",1
